LocID,Cat,Date_,Time_,Datetime,Latitude,Longitude,Northing,Easting,Long Zone
22741,B41,6-Jul-07,22:20,39269.93086,44.066798,-73.352997,4880610.754,631899.3871,18
22752,B41,7-Jul-07,2:21,39270.09792,44.041688,-73.346069,4877832.893,632510.2138,18
22762,B41,7-Jul-07,6:40,39270.27803,44.037999,-73.349333,4877417.911,632256.9132,18
22767,B41,7-Jul-07,12:01,39270.50088,44.025694,-73.345926,4876056.668,632557.3277,18
22769,B41,7-Jul-07,16:01,39270.66754,44.005003,-73.34448,4873760.851,632719.3644,18
22781,B41,7-Jul-07,20:21,39270.84814,44.031041,-73.346918,4876648.965,632465.9159,18
22791,B41,8-Jul-07,0:21,39271.0148,44.030934,-73.346922,4876637.074,632465.8338,18
22803,B41,8-Jul-07,4:21,39271.18126,44.031149,-73.34664,4876661.407,632487.9524,18
22814,B41,8-Jul-07,9:01,39271.3759,44.031094,-73.346791,4876655.056,632475.9748,18
22815,B41,8-Jul-07,16:21,39271.68147,44.056994,-73.34154,4879540.23,632838.85,18
22826,B41,8-Jul-07,20:40,39271.8614,44.070907,-73.345711,4881078.838,632473.7206,18
22838,B41,9-Jul-07,0:41,39272.02866,44.084398,-73.345716,4882577.287,632443.2156,18
22850,B41,9-Jul-07,4:41,39272.19526,44.090553,-73.344999,4883262.083,632486.8766,18
22859,B41,9-Jul-07,9:01,39272.37589,44.090523,-73.34506,4883258.653,632482.0604,18
22861,B41,9-Jul-07,15:00,39272.62557,44.086595,-73.345109,4882822.287,632486.9079,18
22871,B41,9-Jul-07,19:00,39272.79186,44.084831,-73.344142,4882627.914,632568.2651,18
22882,B41,9-Jul-07,23:00,39272.95891,44.068517,-73.352282,4880802.83,631952.8281,18
22894,B41,10-Jul-07,3:00,39273.12521,44.050938,-73.351202,4878852.052,632078.4016,18
22904,B41,10-Jul-07,7:00,39273.29216,44.044722,-73.350954,4878162.036,632112.0873,18
22908,B41,10-Jul-07,12:00,39273.50068,44.033043,-73.358233,4876853.202,631554.7757,18
22910,B41,10-Jul-07,16:00,39273.66723,44.02607,-73.359654,4876076.443,631456.3252,18
22921,B41,10-Jul-07,20:00,39273.83402,44.036528,-73.387507,4877193.965,629201.454,18
22932,B41,11-Jul-07,0:00,39274.00067,44.030402,-73.39488,4876502.016,628623.9376,18
22940,B41,11-Jul-07,5:01,39274.20944,44.029885,-73.39141,4876450.015,628903.1243,18
22949,B41,11-Jul-07,9:01,39274.37587,44.023409,-73.392482,4875729.05,628831.2488,18
22950,B41,11-Jul-07,15:01,39274.62585,44.027897,-73.393904,4876225.31,628707.5707,18
22959,B41,11-Jul-07,19:01,39274.79238,44.026395,-73.398899,4876050.695,628310.524,18
22970,B41,11-Jul-07,23:01,39274.95903,44.033861,-73.412318,4876859.139,627219.1546,18
22983,B41,12-Jul-07,3:21,39275.13958,44.035486,-73.419601,4877028.41,626632.1095,18
22996,B41,12-Jul-07,7:40,39275.32008,44.036373,-73.419534,4877127.032,626635.5885,18
22998,B41,12-Jul-07,12:01,39275.50074,44.036474,-73.419474,4877138.343,626640.1809,18
23000,B41,12-Jul-07,16:01,39275.66757,44.036979,-73.419545,4877194.324,626633.4162,18
23012,B41,12-Jul-07,20:20,39275.8475,44.049698,-73.417798,4878609.711,626746.2676,18
23021,B41,13-Jul-07,0:20,39276.01453,44.036758,-73.419442,4877169.936,626642.1399,18
23030,B41,13-Jul-07,4:21,39276.18157,44.037694,-73.411729,4877285.78,627258.1455,18
23031,B41,13-Jul-07,17:02,39276.70994,44.043208,-73.413485,4877895.51,627105.6551,18
23043,B41,13-Jul-07,21:20,39276.8891,44.045296,-73.348129,4878230.324,632337.1341,18
23054,B41,14-Jul-07,1:20,39277.05604,44.031695,-73.335245,4876740.434,633399.8468,18
23065,B41,14-Jul-07,5:20,39277.22243,44.029674,-73.350333,4876491.648,632195.2993,18
23074,B41,14-Jul-07,12:01,39277.50086,43.993502,-73.354204,4872467.834,631965.3009,18
23075,B41,14-Jul-07,17:01,39277.70921,43.988898,-73.360283,4871946.761,631488.029,18
23086,B41,14-Jul-07,21:20,39277.88918,43.983888,-73.356387,4871396.523,631811.5394,18
23098,B41,15-Jul-07,1:20,39278.05578,43.996744,-73.362968,4872813.934,631255.4195,18
23106,B41,15-Jul-07,5:20,39278.22243,44.026019,-73.35998,4876070.259,631430.3122,18
23112,B41,15-Jul-07,16:21,39278.68142,44.072035,-73.357746,4881184.836,631507.4629,18
23122,B41,15-Jul-07,20:40,39278.8617,44.110179,-73.383705,4885380.403,629345.5328,18
23134,B41,16-Jul-07,0:40,39279.02799,44.130862,-73.350107,4887731.055,631988.202,18
23145,B41,16-Jul-07,4:40,39279.19508,44.121783,-73.349291,4886723.944,632073.7145,18
23155,B41,16-Jul-07,12:01,39279.50091,44.142601,-73.335253,4889058.869,633150.1144,18
23157,B41,16-Jul-07,16:40,39279.69502,44.142482,-73.335143,4889045.829,633159.1801,18
23167,B41,16-Jul-07,20:40,39279.86145,44.136577,-73.35125,4888363.997,631884.0404,18
23179,B41,17-Jul-07,0:40,39280.02839,44.11992,-73.372136,4886480.599,630249.9572,18
23190,B41,17-Jul-07,4:40,39280.195,44.086084,-73.395423,4882685.793,628459.9506,18
23200,B41,17-Jul-07,12:01,39280.50086,44.085244,-73.395133,4882592.946,628484.9865,18
23201,B41,17-Jul-07,15:00,39280.62557,44.083891,-73.395458,4882442.16,628461.8956,18
23208,B41,17-Jul-07,19:00,39280.79205,44.083022,-73.405262,4882330.389,627678.8361,18
23220,B41,17-Jul-07,23:00,39280.95891,44.047783,-73.416607,4878398.845,626845.7644,18
23230,B41,18-Jul-07,3:01,39281.12587,44.040861,-73.384258,4877680.331,629452.3466,18
23243,B41,18-Jul-07,7:20,39281.30611,44.046622,-73.368335,4878345.346,630715.4289,18
23246,B41,18-Jul-07,12:01,39281.50089,44.046604,-73.369004,4878342.286,630661.8732,18
23248,B41,18-Jul-07,16:01,39281.6674,44.051446,-73.360658,4878893.358,631319.7904,18
23261,B41,18-Jul-07,20:20,39281.84791,44.044634,-73.327736,4878189.754,633972.3968,18
23271,B41,19-Jul-07,0:20,39282.01426,44.062521,-73.333581,4880166.984,633463.9342,18
23282,B41,19-Jul-07,4:20,39282.18093,44.065151,-73.331097,4880463.128,633656.9612,18
23293,B41,19-Jul-07,9:00,39282.37557,44.065868,-73.324246,4880553.906,634204.0203,18
23294,B41,19-Jul-07,18:21,39282.76476,44.066126,-73.324981,4880581.365,634144.5739,18
23306,B41,19-Jul-07,22:21,39282.93127,44.066746,-73.34188,4880622.843,632789.8111,18
23317,B41,20-Jul-07,2:40,39283.11167,44.072771,-73.343556,4881289.343,632642.1279,18
23329,B41,20-Jul-07,6:40,39283.27832,44.072909,-73.343473,4881304.804,632648.466,18
23334,B41,20-Jul-07,12:00,39283.50063,44.082423,-73.346255,4882357.055,632404.4686,18
23335,B41,20-Jul-07,16:21,39283.68147,44.096209,-73.343516,4883892.689,632592.954,18
23348,B41,20-Jul-07,20:40,39283.86147,44.089776,-73.324572,4883208.859,634123.8799,18
23359,B41,21-Jul-07,0:40,39284.02813,44.114372,-73.327532,4885935.951,633831.406,18
23370,B41,21-Jul-07,4:40,39284.19512,44.122622,-73.364314,4886793.127,630869.8566,18
23380,B41,21-Jul-07,9:01,39284.37572,44.118261,-73.375983,4886290.249,629945.7823,18
23382,B41,21-Jul-07,16:40,39284.69512,44.106872,-73.360096,4885050.469,631242.2015,18
23393,B41,21-Jul-07,20:42,39284.86252,44.070918,-73.352665,4881068.897,631916.8219,18
23405,B41,22-Jul-07,1:00,39285.04235,44.049084,-73.353251,4878642.844,631918.3793,18
23417,B41,22-Jul-07,5:00,39285.20865,44.048906,-73.353444,4878622.764,631903.3133,18
23425,B41,22-Jul-07,9:00,39285.37557,44.031454,-73.349708,4876690.356,632241.4249,18
23426,B41,22-Jul-07,16:41,39285.6953,44.022544,-73.342414,4875712.453,632845.8182,18
23438,B41,22-Jul-07,21:20,39285.88928,44.003204,-73.343754,4873562.205,632781.5806,18
23449,B41,23-Jul-07,1:20,39286.05583,44.033536,-73.335198,4876944.99,633399.4822,18
23461,B41,23-Jul-07,5:20,39286.22288,44.04887,-73.336637,4878645.813,633249.7926,18
23468,B41,23-Jul-07,12:00,39286.50064,44.062738,-73.358717,4880150.662,631450.2859,18
23470,B41,23-Jul-07,16:00,39286.66723,44.063403,-73.358389,4880225.048,631475.0835,18
23481,B41,23-Jul-07,20:00,39286.83363,44.036713,-73.36389,4877251.814,631093.3828,18
23493,B41,24-Jul-07,0:00,39287.0006,44.035973,-73.386519,4877133.871,629281.8255,18
23503,B41,24-Jul-07,4:00,39287.16727,44.014229,-73.392341,4874709.65,628862.4349,18
23513,B41,24-Jul-07,9:01,39287.37578,44.02264,-73.342164,4875723.518,632865.6399,18
23515,B41,24-Jul-07,15:01,39287.62574,44.007302,-73.344564,4874016.064,632707.5033,18
23523,B41,24-Jul-07,19:20,39287.80616,43.997647,-73.350451,4872934.229,632257.0227,18
23535,B41,24-Jul-07,23:20,39287.97242,44.019907,-73.340461,4875422.711,633008.2382,18
23546,B41,25-Jul-07,3:20,39288.13953,44.047739,-73.322608,4878542.979,634376.206,18
23558,B41,25-Jul-07,7:20,39288.30619,44.061008,-73.336881,4879993.592,633203.027,18
23560,B41,25-Jul-07,16:00,39288.66735,44.074546,-73.347279,4881480.504,632340.0437,18
23572,B41,25-Jul-07,20:00,39288.8336,44.078464,-73.343059,4881922.47,632669.2027,18
23582,B41,26-Jul-07,0:02,39289.0014,44.068315,-73.355054,4880775.956,631731.2864,18
23594,B41,26-Jul-07,4:20,39289.18075,44.069741,-73.366146,4880916.66,630839.8614,18
23602,B41,26-Jul-07,12:01,39289.50138,44.057811,-73.392878,4879549.466,628724.9852,18
23603,B41,26-Jul-07,16:01,39289.66778,44.047348,-73.384685,4878400.173,629404.0096,18
23616,B41,26-Jul-07,20:20,39289.84771,44.030122,-73.400789,4876461.711,628151.0276,18
23626,B41,27-Jul-07,0:20,39290.01457,44.042941,-73.378082,4877921.078,629942.6213,18
23637,B41,27-Jul-07,4:20,39290.18109,44.029724,-73.363136,4876476.745,631169.2166,18
23647,B41,27-Jul-07,9:01,39290.37587,44.025629,-73.361601,4876024.358,631301.266,18
23649,B41,27-Jul-07,16:00,39290.66735,44.034872,-73.348148,4877072.498,632358.8225,18
23657,B41,27-Jul-07,20:00,39290.83379,44.063318,-73.360727,4880211.877,631288.0214,18
23668,B41,28-Jul-07,0:00,39291.00032,44.086209,-73.344832,4882779.859,632509.946,18
23680,B41,28-Jul-07,4:00,39291.16734,44.096139,-73.337215,4883895.084,633097.4781,18
23690,B41,28-Jul-07,9:00,39291.37558,44.099011,-73.337309,4884213.928,633083.5102,18
23692,B41,28-Jul-07,15:01,39291.6259,44.113788,-73.330121,4885866.878,633625.5478,18
23697,B41,28-Jul-07,19:20,39291.80589,44.116685,-73.332211,4886185.26,633451.7804,18
23706,B41,28-Jul-07,23:20,39291.97278,44.118399,-73.332543,4886375.099,633421.3564,18
23718,B41,29-Jul-07,3:40,39292.15336,44.144925,-73.338762,4889311.325,632864.2404,18
23729,B41,29-Jul-07,7:40,39292.32,44.138913,-73.344593,4888634.157,632411.3188,18
23731,B41,29-Jul-07,16:01,39292.66758,44.125291,-73.344818,4887120.774,632423.765,18
23743,B41,29-Jul-07,20:01,39292.83413,44.122307,-73.376127,4886739.417,629925.3907,18
23753,B41,30-Jul-07,0:01,39293.00072,44.091459,-73.395986,4883281.921,628403.2456,18
23764,B41,30-Jul-07,4:20,39293.18123,44.049108,-73.418674,4878542.832,626677.3506,18
23775,B41,30-Jul-07,12:00,39293.50068,44.048327,-73.417971,4878457.168,626735.333,18
23777,B41,30-Jul-07,16:00,39293.66686,44.048343,-73.417931,4878459.006,626738.5033,18
23789,B41,30-Jul-07,20:00,39293.83354,44.048325,-73.41773,4878457.316,626754.6438,18
23800,B41,31-Jul-07,0:00,39294.00068,44.040837,-73.393259,4877663.563,628731.2368,18
23812,B41,31-Jul-07,4:00,39294.16697,44.048363,-73.417819,4878461.4,626747.433,18
23822,B41,31-Jul-07,9:01,39294.37571,44.048124,-73.417637,4878435.134,626762.5228,18
23823,B41,31-Jul-07,15:01,39294.6261,44.049317,-73.41845,4878566.39,626694.8494,18
23829,B41,31-Jul-07,19:20,39294.80611,44.048278,-73.417617,4878452.27,626763.7965,18
23841,B41,31-Jul-07,23:20,39294.97254,44.048403,-73.417787,4878465.892,626749.9112,18
23853,B41,1-Aug-07,3:20,39295.1392,44.048151,-73.41806,4878437.482,626728.5786,18
23865,B41,1-Aug-07,7:21,39295.30645,44.048529,-73.417989,4878479.576,626733.4602,18
23867,B41,1-Aug-07,12:01,39295.50082,44.048512,-73.418146,4878477.446,626720.9192,18
23869,B41,1-Aug-07,16:21,39295.68133,44.048343,-73.418358,4878458.349,626704.2963,18
23882,B41,1-Aug-07,20:40,39295.86141,44.053152,-73.414603,4878998.268,626994.8306,18
23892,B41,2-Aug-07,0:40,39296.02799,44.048305,-73.418072,4878454.569,626727.2888,18
23902,B41,2-Aug-07,4:40,39296.1947,44.0493,-73.418772,4878564.007,626669.0907,18
23912,B41,2-Aug-07,18:41,39296.77867,44.046654,-73.397827,4878302.532,628352.6842,18
23923,B41,2-Aug-07,23:00,39296.95891,44.042903,-73.350449,4877960.809,632156.5903,18
23934,B41,3-Aug-07,3:20,39297.13957,44.011743,-73.332666,4874528.545,633651.3367,18
23945,B41,3-Aug-07,7:21,39297.30633,44.00195,-73.343596,4873423.179,632797.0457,18
23948,B41,3-Aug-07,15:01,39297.62611,43.992819,-73.357517,4872386.677,631701.1619,18
23958,B41,3-Aug-07,19:01,39297.79243,43.994988,-73.355626,4872630.609,631847.9881,18
24036,B42,21-Apr-07,5:21,78386.22333,44.5602039,-73.1703936,4935724.662,645300.259,18
24037,B42,21-Apr-07,11:21,78386.4735,44.5600953,-73.1703858,4935712.613,645301.1488,18
24038,B42,21-Apr-07,8:02,78387.33502,44.5605194,-73.1723719,4935756.188,645142.3645,18
24040,B42,21-Apr-07,12:41,78387.52852,44.5607136,-73.1724908,4935777.548,645132.4389,18
24042,B42,21-Apr-07,18:01,78387.75072,44.5607625,-73.1724439,4935783.064,645136.0419,18
24043,B42,21-Apr-07,23:20,78387.97278,44.5600483,-73.1686247,4935710.528,645441.1267,18
24044,B42,22-Apr-07,3:20,78388.13933,44.5599064,-73.1637353,4935703.489,645829.7818,18
24045,B42,22-Apr-07,8:01,78388.33405,44.5600275,-73.1701853,4935705.438,645317.2407,18
24046,B42,22-Apr-07,12:40,78388.52826,44.5604614,-73.1704244,4935753.21,645297.1718,18
24048,B42,22-Apr-07,8:41,78389.36232,44.5745947,-73.1497086,4937360.217,646906.7528,18
24050,B42,22-Apr-07,16:41,78389.69514,44.5807703,-73.1409253,4938062.052,647588.4926,18
24051,B42,22-Apr-07,22:01,78389.91738,44.586605,-73.1211497,4938746.13,649143.5259,18
24052,B42,23-Apr-07,2:40,78390.11164,44.6033264,-73.1132781,4940617.968,649725.4205,18
24053,B42,23-Apr-07,7:22,78390.30741,44.6091978,-73.1301908,4941239.26,648368.3128,18
24054,B42,23-Apr-07,13:21,78390.55669,44.6042822,-73.1460708,4940664.466,647120.6484,18
24055,B42,23-Apr-07,10:00,78391.41725,44.5947556,-73.1270775,4939640.682,648652.1887,18
24058,B42,23-Apr-07,14:41,78391.61185,44.5964367,-73.1263319,4939828.778,648707.0776,18
24059,B42,23-Apr-07,19:20,78391.8062,44.5960531,-73.1276569,4939783.753,648602.894,18
24060,B42,23-Apr-07,23:21,78391.97331,44.5863775,-73.1576067,4938654.864,646250.116,18
24061,B42,24-Apr-07,4:01,78392.16785,44.5774875,-73.1683322,4937648.193,645420.8825,18
24062,B42,24-Apr-07,8:01,78392.33447,44.5844258,-73.1829019,4938393.039,644246.9873,18
24063,B42,24-Apr-07,15:21,78392.64002,44.5848992,-73.1842081,4938443.316,644142.1262,18
24064,B42,24-Apr-07,10:40,78393.44512,44.5845747,-73.1847322,4938406.345,644101.3235,18
24067,B42,24-Apr-07,16:40,78393.69498,44.5844106,-73.1845311,4938388.472,644117.6931,18
24068,B42,24-Apr-07,22:41,78393.94519,44.5838192,-73.1841192,4938323.507,644151.8532,18
24069,B42,25-Apr-07,3:21,78394.13961,44.59269,-73.1851375,4939307.078,644049.0976,18
24070,B42,25-Apr-07,8:41,78394.3622,44.5770231,-73.1703244,4937593.059,645263.8722,18
24071,B42,25-Apr-07,12:42,78394.52933,44.5739244,-73.1576531,4937271.49,646277.6642,18
24073,B42,25-Apr-07,10:00,78395.41722,44.5796697,-73.1416972,4937938.401,647529.9966,18
24076,B42,25-Apr-07,14:40,78395.61176,44.572105,-73.1484728,4937085.887,647011.1459,18
24077,B42,25-Apr-07,18:40,78395.77845,44.5628211,-73.1326083,4936083.333,648294.3884,18
24079,B42,26-Apr-07,2:42,78396.11306,44.593965,-73.1146186,4939575.64,649643.0757,18
24080,B42,26-Apr-07,10:02,78396.41852,44.59543,-73.1110511,4939744.923,649922.4624,18
24081,B42,26-Apr-07,14:41,78396.61181,44.5980656,-73.1196794,4940021.866,649230.8977,18
24082,B42,26-Apr-07,8:42,78397.36262,44.59739,-73.1257275,4939935.773,648752.6142,18
24085,B42,26-Apr-07,15:22,78397.64058,44.5957825,-73.1252019,4939758.17,648798.4327,18
24086,B42,26-Apr-07,22:00,78397.91734,44.5922994,-73.1232578,4939374.814,648961.6331,18
24087,B42,27-Apr-07,2:41,78398.11213,44.5951447,-73.1181144,4939700.275,649362.5889,18
24088,B42,27-Apr-07,8:01,78398.33449,44.5981922,-73.1159758,4940042.71,649524.5093,18
24089,B42,27-Apr-07,12:41,78398.52889,44.5988542,-73.1186561,4940111.336,649310.0916,18
24090,B42,27-Apr-07,6:01,78399.25137,44.5917514,-73.1188503,4939321.999,649312.8728,18
24091,B42,27-Apr-07,12:01,78399.50074,44.5960606,-73.1254514,4939788.606,648777.9205,18
24094,B42,27-Apr-07,18:01,78399.75072,44.5962075,-73.1254778,4939804.876,648775.4502,18
24095,B42,27-Apr-07,22:01,78399.91776,44.5964822,-73.1260292,4939834.384,648730.986,18
24096,B42,28-Apr-07,2:00,78400.08398,44.6068328,-73.1546267,4940932.391,646435.2714,18
24097,B42,28-Apr-07,6:40,78400.27845,44.5922558,-73.1633211,4939297.6,645781.8022,18
24098,B42,28-Apr-07,12:01,78400.50076,44.5761764,-73.1736656,4937493.065,645000.7069,18
24100,B42,28-Apr-07,8:41,78401.36227,44.5851103,-73.1809186,4938472.582,644402.7336,18
24103,B42,28-Apr-07,14:40,78401.61174,44.5927917,-73.1843994,4939319.679,644107.431,18
24104,B42,28-Apr-07,20:00,78401.83401,44.5886203,-73.1758294,4938871.492,644798.0109,18
24106,B42,29-Apr-07,4:41,78402.19532,44.5676011,-73.1509525,4936581.13,646825.5912,18
24107,B42,29-Apr-07,11:22,78402.47375,44.5594367,-73.1678978,4935643.887,645500.3796,18
24108,B42,29-Apr-07,0:01,78403.00137,44.5603653,-73.1725375,4935738.776,645129.5964,18
24109,B42,29-Apr-07,11:21,78403.47338,44.5603931,-73.1723589,4935742.182,645143.711,18
24112,B42,29-Apr-07,18:01,78403.75113,44.5604469,-73.1725142,4935747.882,645131.2438,18
24113,B42,29-Apr-07,23:20,78403.97287,44.5611447,-73.1732297,4935824.121,645072.6869,18
24114,B42,30-Apr-07,4:01,78404.16741,44.5564028,-73.1718639,4935299.821,645192.9483,18
24115,B42,30-Apr-07,8:00,78404.33384,44.5499269,-73.1383475,4934640.639,647871.2839,18
24116,B42,30-Apr-07,12:01,78404.50116,44.5675342,-73.1208592,4936628.276,649215.3673,18
24117,B42,30-Apr-07,18:02,78404.75185,44.5681,-73.1092081,4936712.492,650139.0861,18
24118,B42,30-Apr-07,10:41,78405.44516,44.5625867,-73.1099461,4936098.718,650094.666,18
24121,B42,30-Apr-07,16:01,78405.66736,44.5670889,-73.1119503,4936595.138,649923.9374,18
24122,B42,30-Apr-07,20:40,78405.86178,44.5689669,-73.1071322,4936812.608,650301.6914,18
24123,B42,1-May-07,2:01,78406.08449,44.5862283,-73.1123119,4938720.479,649846.0445,18
24124,B42,1-May-07,8:41,78406.36243,44.5897886,-73.1075281,4939124.755,650216.6148,18
24125,B42,1-May-07,13:20,78406.55616,44.5874836,-73.1131617,4938858.358,649775.3617,18
24126,B42,1-May-07,6:02,78407.2519,44.5679678,-73.1072086,4936701.487,650298.1987,18
24127,B42,1-May-07,12:01,78407.50072,44.5675072,-73.1085558,4936647.844,650192.4086,18
24129,B42,25-May-07,1:22,78454.05762,44.5580753,-73.1096047,4935598.221,650133.3832,18
24131,B42,25-May-07,14:01,78454.58444,44.5578622,-73.1102486,4935573.366,650082.7929,18
24132,B42,25-May-07,8:41,78455.3622,44.5574206,-73.1100017,4935524.767,650103.5374,18
24133,B42,25-May-07,13:20,78455.55607,44.5581397,-73.1100611,4935604.535,650096.9705,18
24136,B42,25-May-07,20:42,78455.86252,44.5579769,-73.1099908,4935586.58,650102.9724,18
24137,B42,26-May-07,0:42,78456.02961,44.5579597,-73.1105494,4935583.643,650058.6528,18
24138,B42,26-May-07,4:42,78456.19613,44.5581339,-73.1099933,4935604.015,650102.3701,18
24140,B42,26-May-07,10:02,78456.41836,44.5578661,-73.1105144,4935573.31,650061.6731,18
24142,B42,26-May-07,9:22,78457.39042,44.5578119,-73.1103747,4935567.546,650072.9074,18
24143,B42,26-May-07,14:02,78457.58512,44.5556636,-73.1119678,4935325.986,649951.9028,18
24146,B42,26-May-07,20:41,78457.86227,44.5684656,-73.1090242,4936753.441,650152.7479,18
24147,B42,27-May-07,1:20,78458.05616,44.5684486,-73.1091408,4936751.338,650143.533,18
24149,B42,27-May-07,6:00,78458.25051,44.5900936,-73.1203011,4939135.196,649201.9603,18
24151,B42,27-May-07,12:41,78458.52852,44.5757842,-73.1813981,4937435.79,644387.7572,18
24153,B42,27-May-07,0:02,78459.00185,44.5782519,-73.1682703,4937733.213,645423.891,18
24154,B42,27-May-07,8:01,78459.33444,44.5785481,-73.1652594,4937771.485,645662.1926,18
24155,B42,27-May-07,13:21,78459.55671,44.5812389,-73.1646164,4938071.527,645706.5187,18
24156,B42,27-May-07,17:20,78459.72273,44.60002,-73.1580431,4940169.494,646181.2591,18
24158,B42,28-May-07,4:44,78460.19759,44.6053578,-73.1058831,4940857.218,650307.032,18
24160,B42,28-May-07,9:22,78460.39072,44.5864831,-73.0950172,4938780.691,651218.2575,18
24161,B42,28-May-07,0:03,78461.00229,44.5862597,-73.0656917,4938810.647,653546.7294,18
24162,B42,28-May-07,8:01,78461.33438,44.5865106,-73.0654136,4938839.04,653568.1444,18
24164,B42,28-May-07,12:41,78461.52863,44.5865747,-73.0654036,4938846.179,653568.7694,18
24165,B42,28-May-07,18:01,78461.75134,44.5832947,-73.0896767,4938436.435,651650.4832,18
24166,B42,28-May-07,22:41,78461.94558,44.5740583,-73.1086331,4937375.397,650169.4061,18
24167,B42,29-May-07,3:21,78462.13961,44.5658172,-73.1097014,4936458.011,650105.788,18
24168,B42,29-May-07,10:02,78462.41824,44.5582964,-73.1293933,4935586.576,648561.2191,18
24169,B42,29-May-07,0:01,78463.00125,44.5617231,-73.1303508,4935965.471,648476.457,18
24170,B42,29-May-07,9:22,78463.3909,44.5625211,-73.1339244,4936047.619,648190.6347,18
24173,B42,29-May-07,16:41,78463.69579,44.5794731,-73.1452233,4937910.194,647250.5556,18
24174,B42,29-May-07,21:22,78463.89056,44.5792989,-73.1453128,4937890.682,647243.89,18
24175,B42,30-May-07,1:22,78464.05699,44.5793286,-73.1452183,4937894.152,647251.3174,18
24176,B42,30-May-07,6:00,78464.25065,44.5794447,-73.1452758,4937906.945,647246.4593,18
24177,B42,30-May-07,12:00,78464.50063,44.5791353,-73.1452825,4937872.564,647246.7085,18
24178,B42,30-May-07,0:02,78465.00183,44.5794172,-73.1452947,4937903.856,647245.0283,18
24179,B42,30-May-07,10:40,78465.445,44.5710086,-73.1520794,4936957.608,646727.5381,18
24182,B42,30-May-07,16:41,78465.69556,44.5711275,-73.1514647,4936971.921,646776.0473,18
24183,B42,30-May-07,21:21,78465.89,44.5843019,-73.1526311,4938433.237,646650.304,18
24184,B42,31-May-07,1:20,78466.05616,44.5790231,-73.1448781,4937860.831,647279.0975,18
24186,B42,31-May-07,8:41,78466.36227,44.5961386,-73.1279842,4939792.654,648576.699,18
24187,B42,31-May-07,14:02,78466.58505,44.5970692,-73.1271517,4939897.542,648640.3993,18
24188,B42,31-May-07,9:22,78467.39074,44.5970003,-73.1271203,4939889.946,648643.0671,18
24191,B42,31-May-07,14:02,78467.58519,44.5961494,-73.1109242,4939825.067,649930.6838,18
24193,B42,31-May-07,22:41,78467.94544,44.5684708,-73.1104506,4936751.395,650039.4707,18
24194,B42,1-Jun-07,4:41,78468.19526,44.5551094,-73.1033861,4935280.225,650634.9158,18
24195,B42,1-Jun-07,11:20,78468.47273,44.5551619,-73.1103714,4935273.191,650079.9833,18
24196,B42,1-Jun-07,15:21,78468.64002,44.5602494,-73.1122533,4935834.851,649917.4478,18
24198,B42,1-Jun-07,14:41,78469.61245,44.5607642,-73.1068847,4935901.909,650342.4774,18
24200,B42,2-Jun-07,0:01,78470.001,44.5376714,-73.1025767,4933344.715,650744.2157,18
24202,B42,2-Jun-07,6:02,78470.25176,44.5482581,-73.1144969,4934498.744,649770.0328,18
24203,B42,2-Jun-07,10:42,78470.44593,44.5586258,-73.1104964,4935657.731,650061.1494,18
24204,B42,2-Jun-07,14:42,78470.61257,44.5584875,-73.1103394,4935642.657,650073.9738,18
24205,B42,2-Jun-07,8:02,78471.33521,44.5585083,-73.1103581,4935644.933,650072.4351,18
24207,B42,2-Jun-07,14:01,78471.58431,44.5586161,-73.1103731,4935656.88,650070.9667,18
24208,B42,2-Jun-07,20:04,78471.83678,44.5582442,-73.1279031,4935583.491,648679.7026,18
24209,B42,3-Jun-07,0:02,78472.00183,44.5525753,-73.127675,4934954.207,648712.2605,18
24210,B42,3-Jun-07,5:22,78472.22405,44.5458519,-73.1300653,4934203.024,648539.5111,18
24211,B42,3-Jun-07,9:22,78472.39042,44.5550464,-73.1287136,4935226.805,648623.4758,18
24212,B42,3-Jun-07,14:01,78472.58444,44.5605853,-73.13159,4935836.831,648380.9394,18
24213,B42,3-Jun-07,8:02,78473.33521,44.5610694,-73.1320047,4935889.851,648346.775,18
24215,B42,3-Jun-07,12:41,78473.5285,44.5609444,-73.1321142,4935875.767,648338.3967,18
24217,B42,3-Jun-07,21:21,78473.88961,44.5550817,-73.128715,4935230.723,648623.2747,18
24218,B42,4-Jun-07,2:41,78474.11222,44.5549683,-73.1283939,4935218.711,648649.0664,18
24221,B42,4-Jun-07,10:41,78474.4456,44.5797156,-73.1589081,4937912.527,646163.5066,18
24222,B42,4-Jun-07,15:22,78474.64037,44.5798164,-73.1584422,4937924.559,646200.2418,18
24223,B42,4-Jun-07,6:02,78475.25185,44.5802558,-73.1565097,4937976.832,646352.5601,18
24225,B42,4-Jun-07,14:02,78475.58488,44.5831364,-73.1572675,4938295.45,646285.1728,18
24227,B42,4-Jun-07,23:21,78475.97303,44.6030692,-73.1484558,4940525.427,646934.4416,18
24228,B42,5-Jun-07,6:02,78476.2519,44.60458,-73.1317353,4940723.504,648257.5067,18
24230,B42,5-Jun-07,12:01,78476.50123,44.5964372,-73.1260533,4939829.342,648729.1881,18
24231,B42,5-Jun-07,18:02,78476.75153,44.5967175,-73.1258433,4939860.86,648745.1399,18
24232,B42,5-Jun-07,6:02,78477.2519,44.5963714,-73.1254719,4939823.093,648775.5001,18
24233,B42,5-Jun-07,11:22,78477.47403,44.5974981,-73.1315914,4939937.105,648286.9451,18
